p1,r1,y1,p2,r2,y2,t_ms
62.85,44.20,-69.50,-26.16,151.45,100.50,314685
64.12,46.05,-69.87,-25.57,149.87,101.04,314701
65.47,47.82,-70.17,-25.09,147.94,101.49,314717
66.55,49.57,-70.34,-24.92,145.84,101.79,314733
67.42,51.68,-70.47,-25.11,143.47,102.03,314749
67.82,53.65,-70.61,-25.50,141.25,102.26,314765
67.66,55.18,-70.88,-26.19,139.44,102.60,314781
66.90,56.02,-71.39,-27.32,138.42,103.15,314797
65.98,56.35,-72.13,-28.78,138.02,103.87,314813
65.12,56.79,-72.91,-30.41,137.61,104.59,314829
64.10,57.14,-73.67,-32.08,137.26,105.28,314845
62.57,56.67,-74.46,-33.84,137.58,105.97,314861
60.32,55.09,-75.42,-36.03,138.92,106.80,314877
57.40,52.42,-76.58,-38.99,141.25,107.72,314893
53.94,49.01,-77.73,-42.84,144.14,108.50,314909
50.11,45.66,-78.74,-47.38,147.10,109.04,314925
46.05,42.78,-79.63,-52.02,150.19,109.42,314941
41.84,40.57,-80.50,-55.68,153.06,109.81,314957
37.82,38.90,-81.45,-57.80,155.66,110.37,314973
34.57,37.21,-82.47,-58.49,158.06,111.13,314989
32.11,34.79,-83.50,-58.27,160.71,111.98,315005
30.08,31.57,-84.39,-58.06,163.82,112.69,315021
28.24,28.14,-85.09,-58.17,166.92,113.18,315037
26.67,24.87,-85.49,-58.23,169.51,113.36,315053
25.29,22.75,-85.53,-57.48,170.95,113.22,315069
24.09,21.81,-85.35,-55.93,171.59,112.94,315085
23.00,21.06,-85.07,-54.13,172.27,112.62,315101
21.71,19.76,-84.89,-52.51,173.66,112.41,315117
20.10,17.82,-84.93,-51.25,175.75,112.42,315133
18.39,15.61,-85.28,-50.18,163.06,112.72,315149
16.92,13.42,-85.84,-48.97,150.60,113.21,315165
15.87,11.25,-86.42,-47.53,138.35,113.73,315181
15.07,9.25,-86.91,-45.75,126.30,114.18,315197
14.57,7.18,-87.26,-43.65,114.68,114.52,315213
14.34,5.08,-87.42,-41.28,103.44,114.70,315229
14.42,3.12,-87.36,-38.53,92.39,114.71,315245
14.88,1.24,-87.17,-35.45,81.63,114.66,315261
15.75,-0.51,-86.89,-32.33,71.05,114.55,315277
16.83,-1.72,-86.61,-29.36,60.35,114.46,315293
18.09,-2.67,-86.27,-26.54,49.66,114.31,315309
19.49,-3.25,-85.84,-23.88,39.03,114.07,315325
20.85,-3.78,-85.36,-21.53,28.79,113.77,315341
22.00,-4.38,-84.88,-19.58,19.08,113.48,315357
22.87,-4.91,-84.58,-17.93,9.69,113.36,315373
23.57,-5.23,-84.52,-16.62,0.30,113.45,315389
24.26,-5.47,-84.58,-15.64,-8.92,113.61,315405
24.78,-6.15,-84.63,-15.09,-17.36,113.72,315421
25.02,-7.59,-84.59,-15.26,-24.72,113.71,315437
24.82,-9.44,-84.52,-16.21,-31.33,113.59,315453
24.30,-11.18,-84.44,-17.47,-38.17,113.39,315469
23.75,-12.55,-84.22,-18.12,-45.33,113.06,315485
23.26,-13.47,-83.83,-18.06,-52.47,112.62,315501
22.87,-14.31,-83.38,-17.78,-59.07,112.17,315517
22.27,-15.67,-83.01,-17.78,-64.70,111.79,315533
21.40,-17.65,-82.80,-18.35,-69.43,111.53,315549
20.31,-19.73,-82.74,-19.29,-74.09,111.37,315565
19.03,-21.26,-82.75,-20.27,-79.32,111.23,315581
17.77,-22.51,-82.72,-20.93,-84.78,111.05,315597
16.69,-23.66,-82.51,-21.16,-90.29,110.68,315613
15.82,-24.43,-82.04,-21.07,-95.90,110.09,315629
15.09,-24.55,-81.30,-20.69,-102.00,109.22,315645
14.68,-24.20,-80.28,-19.78,-108.50,108.15,315661
14.66,-23.20,-79.08,-18.34,-115.55,106.94,315677
15.24,-20.74,-77.68,-16.41,-124.30,105.59,315693
16.51,-15.62,-76.13,-13.90,-134.72,104.13,315709
18.16,-9.67,-74.42,-10.85,-145.09,102.62,315725
19.98,-4.68,-72.88,-7.74,-154.13,101.33,315741
21.53,-0.64,-71.62,-5.01,-161.97,100.37,315757
22.93,2.51,-70.77,-2.81,-168.90,99.76,315773
24.89,4.95,-69.99,-1.03,-175.74,99.15,315789
28.79,9.19,-68.93,0.90,-169.57,98.31,315805
32.70,17.12,-67.62,3.53,-165.66,97.30,315821
36.53,24.35,-66.08,6.48,-161.61,96.13,315837
39.81,30.09,-64.57,9.09,-156.40,95.03,315853
42.42,34.20,-63.44,10.78,-149.83,94.30,315869
44.72,37.03,-62.77,11.20,-142.55,93.93,315885
47.06,39.85,-62.27,10.48,-136.06,93.66,315901
49.17,44.61,-61.82,9.43,-131.23,93.39,315917
50.83,49.27,-61.54,8.42,-126.03,93.30,315933
52.10,52.70,-61.51,7.59,-119.72,93.49,315949
53.12,54.54,-61.86,6.49,-112.29,94.06,315965
53.99,55.87,-62.59,5.02,-104.91,94.97,315981
54.88,58.57,-63.58,3.86,-98.81,96.09,315997
55.98,61.53,-64.41,2.96,-93.40,96.99,316013
56.76,64.01,-64.79,1.84,-88.13,97.37,316029
56.91,66.12,-64.68,0.28,-82.58,97.19,316045
56.97,68.20,-63.94,-1.26,-76.68,96.35,316061
57.28,70.80,-62.72,-2.02,-70.82,95.20,316077
58.25,73.24,-61.42,-2.20,-65.22,94.10,316093
59.64,74.97,-60.17,-2.52,-59.82,93.07,316109
60.82,76.42,-58.97,-3.35,-54.88,92.04,316125
61.41,77.81,-57.87,-4.71,-49.96,91.08,316141
61.38,79.06,-56.99,-6.33,-44.74,90.30,316157
60.99,79.51,-56.36,-8.16,-38.75,89.75,316173
60.74,79.40,-55.89,-10.15,-32.26,89.33,316189
60.52,78.92,-55.35,-12.05,-25.45,88.79,316205
60.34,78.35,-54.63,-13.88,-18.80,88.09,316221
60.26,79.10,-53.74,-15.57,-13.64,87.22,316237
60.33,81.16,-52.62,-17.27,-9.86,86.11,316253
60.43,82.96,-51.36,-19.26,-5.94,84.88,316269
60.44,83.52,-50.15,-21.24,-0.72,83.72,316285
60.38,82.87,-49.15,-23.04,5.38,82.81,316301
60.55,81.85,-48.36,-25.13,11.10,82.08,316317
60.70,81.36,-47.59,-27.54,16.08,81.29,316333
60.78,81.79,-46.57,-30.25,20.66,80.18,316349
60.52,82.70,-45.19,-32.80,25.07,78.70,316365
59.84,83.15,-43.71,-34.83,29.90,77.22,316381
59.16,82.35,-42.64,-36.46,35.51,76.28,316397
59.23,80.45,-42.14,-38.54,41.28,75.86,316413
59.71,77.85,-41.74,-41.38,45.41,75.39,316429
59.72,75.57,-40.96,-44.50,49.55,74.44,316445
59.27,74.91,-39.83,-47.67,54.28,73.14,316461
58.69,74.59,-38.59,-50.61,59.30,71.78,316477
58.02,73.81,-37.52,-53.21,64.75,70.66,316493
57.59,72.25,-36.85,-55.52,71.06,69.96,316509
57.36,69.54,-36.54,-57.66,77.84,69.62,316525
57.70,65.63,-36.34,-60.06,84.59,69.34,316541
58.08,56.28,-36.02,-62.63,90.70,68.94,316557
58.59,46.31,-35.59,-64.98,93.75,68.45,316573
58.80,45.87,-35.19,-66.77,97.25,67.95,316589
58.38,44.56,-34.66,-68.24,101.49,67.33,316605
57.69,42.98,-34.22,-69.68,106.57,66.83,316621
57.65,41.14,-34.08,-71.43,112.46,66.64,316637
58.08,35.06,-34.02,-73.09,103.67,66.51,316653
58.62,30.62,-33.77,-74.21,94.16,66.21,316669
59.19,29.44,-33.50,-74.62,83.74,65.94,316685
59.28,28.70,-33.48,-74.40,88.91,65.99,316701
60.07,26.39,-33.78,-74.36,80.10,66.37,316717
60.95,22.97,-34.12,-74.66,71.81,66.74,316733
61.59,20.05,-34.27,-75.38,63.35,66.87,316749
61.79,17.68,-34.26,-76.58,55.08,66.82,316765
61.57,15.03,-34.24,-78.33,47.30,66.68,316781
61.17,11.91,-34.02,-80.55,38.74,66.26,316797
60.28,9.93,-33.48,-82.65,30.17,65.49,316813
58.98,9.37,-32.89,-84.88,21.45,64.68,316829
57.35,9.24,-32.48,-87.16,12.90,64.04,316845
55.50,8.57,-32.29,-89.26,5.10,63.59,316861
53.88,7.88,-32.33,-91.12,-2.32,63.41,316877
52.33,6.63,-32.54,-92.59,-9.32,63.37,316893
50.83,4.59,-32.69,-93.82,-15.78,63.26,316909
49.51,2.26,-32.69,-94.84,-21.87,63.01,316925
48.03,0.48,-32.66,-95.47,-27.96,62.75,316941
46.28,-0.98,-32.62,-95.78,-34.08,62.50,316957
44.56,-1.78,-32.68,-95.80,-40.46,62.35,316973
42.85,-2.47,-32.82,-95.71,-46.75,62.29,316989
41.24,-3.29,-32.94,-95.62,-52.86,62.19,317005
39.79,-4.05,-32.91,-95.41,-58.95,61.93,317021
38.44,-4.45,-32.78,-95.01,-65.07,61.59,317037
37.08,-4.77,-32.58,-94.56,-71.05,61.19,317053
35.50,-4.96,-32.32,-94.03,-76.84,60.72,317069
33.87,-5.36,-32.07,-93.23,-82.10,60.27,317085
32.61,-6.24,-31.83,-92.30,-86.79,59.87,317101
32.03,-7.19,-31.67,-91.17,-91.63,59.58,317117
31.10,-7.24,-31.40,-89.85,-97.03,59.15,317133
29.64,-7.08,-31.06,-88.68,-102.18,58.63,317149
27.76,-6.97,-30.80,-87.75,-107.02,58.18,317165
25.64,-6.90,-30.70,-86.87,-111.69,57.87,317181
23.40,-7.05,-30.70,-85.81,-116.02,57.63,317197
21.26,-7.52,-30.70,-84.53,-119.90,57.41,317213
19.22,-8.15,-30.73,-83.02,-123.43,57.25,317229
17.27,-8.81,-30.87,-81.40,-126.84,57.21,317245
15.56,-9.30,-31.06,-79.65,-130.47,57.22,317261
14.09,-9.46,-31.19,-77.63,-134.34,57.18,317277
12.84,-9.33,-31.23,-75.38,-138.27,57.08,317293
11.75,-9.05,-31.27,-73.10,-142.01,57.01,317309
10.55,-9.00,-31.35,-70.93,-145.34,56.97,317325
9.17,-9.28,-31.45,-69.03,-148.27,56.93,317341
7.70,-9.74,-31.52,-67.29,-151.04,56.81,317357
6.31,-10.00,-31.46,-65.48,-154.03,56.57,317373
4.99,-9.80,-31.29,-63.36,-157.31,56.24,317389
3.84,-9.44,-31.03,-60.81,-160.43,55.87,317405
3.04,-9.33,-30.75,-57.90,-163.11,55.55,317421
2.58,-9.51,-30.54,-54.80,-165.38,55.33,317437
2.31,-9.84,-30.36,-51.73,-167.52,55.15,317453
2.06,-10.02,-30.17,-48.74,-169.75,54.96,317469
1.84,-9.99,-29.97,-45.80,-172.05,54.76,317485
1.69,-9.88,-29.78,-42.93,-174.29,54.58,317501
1.60,-9.85,-29.61,-40.12,-176.36,54.43,317517
1.59,-9.94,-29.44,-37.29,-178.17,54.29,317533
1.68,-10.24,-29.30,-34.31,-179.67,54.21,317549
2.02,-10.52,-29.19,-31.31,-181.23,54.18,317565
2.36,-10.59,-29.12,-28.53,-182.88,54.18,317581
2.80,-10.53,-29.06,-25.92,-184.64,54.18,317597
3.31,-10.29,-28.94,-23.40,-186.53,54.11,317613
3.72,-9.95,-28.74,-21.00,-188.28,53.97,317629
3.96,-9.81,-28.58,-18.69,-189.63,53.89,317645
4.26,-9.94,-28.54,-16.21,-190.69,53.96,317661
4.93,-10.18,-28.60,-13.30,-191.73,54.19,317677
6.27,-10.19,-28.71,-10.27,-193.06,54.48,317693
8.09,-9.92,-28.75,-7.34,-194.56,54.73,317709
9.94,-9.39,-28.70,-4.67,-196.26,54.88,317725
11.61,-8.54,-28.60,-2.36,-198.18,54.95,317741
13.18,-7.59,-28.40,-0.35,-200.13,54.89,317757
14.73,-6.66,-28.10,1.60,-201.89,54.77,317773
16.40,-5.87,-27.82,3.75,-203.34,54.71,317789
18.30,-5.28,-27.62,5.93,-204.57,54.77,317805
20.34,-4.64,-27.52,7.90,-205.84,54.93,317821
22.40,-3.99,-27.46,9.56,-207.19,55.10,317837
24.44,-3.10,-27.34,10.99,-208.81,55.20,317853
26.70,-1.92,-27.16,12.29,-195.61,55.24,317869
28.99,-0.66,-26.89,13.76,-182.82,55.20,317885
31.41,0.51,-26.42,15.34,-170.27,54.97,317901
34.06,1.48,-25.85,17.06,-157.60,54.73,317917
36.92,2.28,-25.42,18.70,-160.15,54.69,317933
40.08,3.40,-25.14,20.22,-148.13,54.78,317949
43.58,4.94,-24.84,21.82,-136.87,54.85,317965
47.40,6.60,-24.41,23.42,-126.06,54.82,317981
51.24,8.21,-23.84,24.89,-115.53,54.66,317997
54.96,9.56,-23.17,25.96,-105.00,54.42,318013
58.82,10.54,-22.43,26.40,-94.62,54.08,318029
62.93,12.26,-21.59,26.57,-85.08,53.64,318045
66.96,14.88,-20.68,26.86,-76.22,53.16,318061
70.65,17.01,-19.83,26.81,-67.31,52.77,318077
73.95,17.80,-19.18,25.68,-58.63,52.53,318093
76.91,18.04,-18.68,23.87,-54.65,52.34,318109
78.79,9.77,-18.26,21.69,-51.28,52.14,318125
80.26,16.54,-17.87,19.32,-46.78,51.97,318141
82.00,21.44,-17.55,17.34,-40.78,51.90,318157
83.76,24.12,-17.32,15.03,-34.92,51.91,318173
85.14,26.49,-17.15,12.17,-30.13,51.91,318189
85.65,31.98,-17.00,9.33,-26.41,51.87,318205
85.64,23.03,-16.81,6.69,-23.53,51.79,318221
86.02,29.71,-16.61,4.08,-20.62,51.73,318237
87.01,35.08,-16.44,1.65,-16.53,51.73,318253
88.00,39.40,-16.32,-0.93,-12.96,51.76,318269
88.53,44.30,-16.26,-3.79,-10.15,51.81,318285
88.42,49.84,-16.29,-6.58,-7.67,51.94,318301
88.26,55.67,-16.32,-9.18,-5.19,52.05,318317
88.56,61.17,-16.26,-11.43,-1.94,52.12,318333
89.29,65.96,-16.16,-13.34,1.39,52.18,318349
90.08,70.73,-16.03,-15.13,3.68,52.22,318365
90.60,75.85,-15.90,-16.90,5.31,52.26,318381
90.79,80.87,-15.82,-18.60,6.78,52.34,318397
90.84,85.79,-15.77,-20.25,8.27,52.44,318413
90.87,90.22,-15.75,-21.86,10.02,52.57,318429
90.72,94.19,-15.77,-23.50,11.90,52.72,318445
90.26,98.08,-15.83,-25.32,13.71,52.86,318461
89.36,101.89,-15.87,-27.27,15.40,52.96,318477
88.10,105.76,-15.92,-29.21,16.83,53.05,318493
86.80,109.73,-15.97,-31.11,18.04,53.14,318509
85.70,113.60,-16.03,-32.98,19.22,53.24,318525
84.88,117.30,-16.07,-34.92,20.53,53.31,318541
84.06,120.58,-16.07,-36.87,22.02,53.34,318557
83.10,123.68,-16.05,-38.81,23.48,53.34,318573
81.98,126.70,-16.00,-40.76,24.86,53.29,318589
80.80,129.64,-15.92,-42.72,26.20,53.20,318605
79.57,132.36,-15.81,-44.70,27.55,53.07,318621
78.25,135.03,-15.70,-46.73,28.70,52.94,318637
76.84,137.84,-15.61,-48.75,29.59,52.82,318653
75.43,140.67,-15.54,-50.68,30.35,52.72,318669
74.16,143.45,-15.48,-52.50,31.09,52.63,318685
73.11,146.19,-15.40,-54.24,31.75,52.53,318701
72.16,148.88,-15.31,-55.91,32.25,52.42,318717
71.17,151.58,-15.23,-57.52,32.53,52.32,318733
70.12,154.23,-15.19,-59.20,32.78,52.23,318749
68.91,156.73,-15.15,-61.02,33.11,52.12,318765
67.64,158.94,-15.12,-63.00,33.63,52.00,318781
66.43,160.95,-15.10,-65.05,34.29,51.90,318797
65.23,162.54,-15.11,-67.05,35.24,51.81,318813
64.03,164.01,-15.09,-69.10,36.29,51.68,318829
62.71,165.51,-14.99,-71.18,37.25,51.43,318845
61.36,167.02,-14.81,-73.31,38.05,51.10,318861
60.07,168.33,-14.61,-75.53,38.86,50.76,318877
58.88,169.14,-14.46,-77.91,39.91,50.45,318893
57.49,169.78,-14.35,-80.43,40.98,50.14,318909
55.79,170.69,-14.26,-83.13,41.83,49.82,318925
54.01,171.65,-14.16,-85.93,42.70,49.47,318941
52.43,172.27,-14.05,-88.74,44.06,49.10,318957
50.92,172.76,-13.88,-91.53,45.27,48.65,318973
49.21,159.01,-13.65,-94.42,45.51,48.11,318989
47.46,146.26,-13.41,-97.61,44.82,47.54,319005
46.10,147.57,-13.24,-100.85,50.68,47.04,319021
44.85,143.76,-13.10,-103.70,57.14,46.59,319037
43.67,138.51,-12.97,-106.40,64.04,46.14,319053
42.56,132.52,-12.85,-108.81,55.96,45.70,319069
41.46,127.42,-12.75,-110.75,47.82,45.30,319085
40.33,122.45,-12.66,-112.40,39.88,44.91,319101
39.10,117.42,-12.53,-113.85,32.18,44.48,319117
37.83,112.55,-12.33,-115.15,24.67,43.97,319133
36.50,107.72,-12.08,-116.23,17.51,43.41,319149
35.05,103.04,-11.84,-117.05,10.70,42.88,319165
33.50,98.39,-11.70,-117.76,4.31,42.46,319181
32.02,93.42,-11.67,-118.46,-1.71,42.14,319197
30.51,88.83,-11.68,-118.85,-8.17,41.83,319213
29.06,85.19,-11.69,-118.70,-15.20,41.55,319229
27.55,81.88,-11.65,-118.05,-21.98,41.23,319245
25.95,78.15,-11.60,-117.31,-27.82,40.94,319261
24.18,73.87,-11.68,-116.88,-32.83,40.77,319277
22.39,69.57,-11.88,-116.55,-37.96,40.68,319293
20.76,65.90,-12.09,-115.80,-43.64,40.58,319309
19.29,62.74,-12.22,-114.44,-49.43,40.46,319325
18.03,59.66,-12.34,-112.74,-54.79,40.37,319341
16.76,56.42,-12.59,-111.02,-59.58,40.46,319357
15.29,53.04,-13.08,-109.56,-64.02,40.76,319373
13.78,49.46,-13.68,-108.35,-68.33,41.09,319389
12.25,45.99,-14.13,-107.14,-72.74,41.24,319405
10.79,42.83,-14.35,-105.84,-77.19,41.17,319421
9.22,40.02,-14.44,-104.37,-81.54,41.00,319437
7.38,37.20,-14.54,-102.86,-85.57,40.82,319453
5.27,34.36,-14.70,-101.28,-89.34,40.70,319469
3.09,31.44,-14.95,-99.50,-92.91,40.66,319485
0.96,28.53,-15.18,-97.47,-96.39,40.62,319501
-1.09,25.82,-15.36,-95.20,-99.90,40.53,319517
-3.03,23.36,-15.50,-92.74,-103.44,40.42,319533
-4.89,21.12,-15.62,-89.99,-107.05,40.32,319549
-6.54,19.26,-15.73,-86.93,-110.88,40.23,319565
-7.83,17.76,-15.81,-83.60,-114.91,40.15,319581
-8.73,16.45,-15.80,-79.95,-118.91,40.02,319597
-9.26,15.19,-15.73,-75.96,-122.69,39.89,319613
-9.41,13.80,-15.66,-71.73,-126.16,39.81,319629
-9.14,12.32,-15.56,-67.36,-129.52,39.73,319645
-8.45,11.15,-15.36,-63.19,-133.00,39.57,319661
-7.65,10.25,-15.25,-58.87,-136.45,39.54,319677
-6.96,9.42,-15.15,-54.66,-139.90,39.50,319693
-6.11,8.64,-15.02,-50.93,-143.26,39.42,319709
-5.28,8.24,-14.83,-47.49,-146.95,39.26,319725
-4.75,8.42,-14.59,-44.27,-150.96,39.02,319741
-4.42,8.56,-14.32,-41.35,-154.74,38.74,319757
-4.21,8.52,-13.99,-38.67,-158.29,38.37,319773
-4.19,8.63,-13.57,-36.12,-161.97,37.88,319789
-4.50,9.31,-13.10,-33.56,-165.89,37.36,319805
-4.91,10.38,-12.82,-30.99,-169.84,37.06,319821
-4.91,11.77,-12.86,-28.50,-159.00,37.08,319837
-4.44,13.13,-12.93,-25.96,-148.78,37.13,319853
-3.52,15.69,-12.88,-23.50,-139.66,37.12,319869
-2.67,18.13,-12.97,-20.60,-130.86,37.26,319885
-1.87,20.50,-13.06,-17.61,-122.41,37.39,319901
-0.98,22.94,-13.02,-14.75,-114.37,37.39,319917
0.08,25.70,-12.79,-11.99,-106.84,37.21,319933
1.22,28.66,-12.38,-9.23,-99.73,36.85,319949
2.60,31.87,-11.77,-6.61,-93.04,36.29,319965
4.05,34.76,-10.83,-3.98,-86.28,35.40,319981
5.23,37.03,-9.67,-1.50,-79.03,34.34,319997
6.20,38.70,-8.69,0.57,-71.31,33.53,320013
6.98,39.72,-8.01,2.23,-63.36,32.94,320029
7.89,40.66,-7.33,3.57,-55.77,32.28,320045
8.96,42.17,-6.43,4.89,-48.90,31.38,320061
10.00,43.83,-5.33,6.22,-42.29,30.34,320077
10.86,45.29,-4.28,7.38,-35.67,29.38,320093
11.66,46.72,-3.39,8.34,-29.25,28.58,320109
12.56,48.18,-2.63,9.10,-23.06,27.89,320125
13.57,50.04,-1.99,9.85,-17.48,27.36,320141
14.52,52.35,-1.63,10.50,-12.53,27.08,320157
15.33,54.63,-1.39,10.97,-7.92,26.92,320173
16.04,56.75,-1.27,11.18,-3.38,26.82,320189
16.50,58.46,-1.17,11.17,1.37,26.72,320205
16.38,59.58,-1.27,11.01,6.71,26.88,320221
15.64,59.47,-1.91,10.72,13.29,27.58,320237
14.67,58.31,-3.18,10.00,20.45,28.87,320253
13.90,57.79,-4.77,8.68,26.39,30.32,320269
13.45,58.42,-6.03,7.06,31.14,31.28,320285
12.87,59.72,-6.57,5.63,35.39,31.53,320301
11.60,60.77,-6.80,4.72,39.71,31.60,320317
9.93,61.77,-7.21,4.06,43.73,31.89,320333
8.41,63.88,-7.83,3.16,46.39,32.28,320349
7.66,66.95,-8.07,2.13,48.43,32.20,320365
7.18,69.14,-7.60,1.44,51.22,31.47,320381
6.45,70.37,-6.76,1.19,54.70,30.49,320397
5.71,71.31,-5.90,1.13,58.27,29.51,320413
5.15,72.60,-4.88,1.21,61.26,28.34,320429
4.89,75.03,-3.61,1.49,63.19,26.97,320445
5.11,77.63,-2.32,2.02,65.08,25.69,320461
5.81,79.39,-1.37,2.75,67.56,24.86,320477
6.69,80.34,-1.00,3.70,70.49,24.66,320493
7.55,80.82,-1.11,4.69,73.58,24.91,320509
8.34,81.03,-1.43,5.51,76.73,25.30,320525
9.19,81.44,-1.72,6.14,79.60,25.65,320541
10.10,82.33,-2.06,6.76,81.86,26.08,320557
10.76,83.72,-2.52,7.56,83.45,26.61,320573
11.46,85.26,-3.00,8.16,84.83,27.12,320589
12.33,86.85,-3.29,8.57,86.11,27.41,320605
13.27,88.40,-3.25,8.99,87.39,27.38,320621
14.15,89.42,-3.03,9.42,89.07,27.24,320637
14.81,89.82,-2.95,9.81,91.11,27.26,320653
15.21,90.12,-3.16,10.02,92.95,27.57,320669
15.40,90.99,-3.52,9.86,94.13,27.91,320685
15.20,92.45,-3.69,9.59,94.81,28.02,320701
14.76,94.06,-3.84,9.39,95.41,28.16,320717
14.62,95.37,-4.22,9.17,96.35,28.55,320733
14.82,96.00,-4.74,8.93,97.86,29.09,320749
15.08,96.01,-5.28,8.75,99.87,29.66,320765
15.18,95.48,-5.80,8.56,102.22,30.19,320781
15.14,94.72,-6.27,8.26,104.64,30.66,320797
14.77,94.34,-6.74,8.02,106.56,31.12,320813
14.47,94.69,-7.19,7.75,107.87,31.53,320829
14.43,95.51,-7.43,7.59,108.77,31.71,320845
14.38,96.17,-7.46,7.74,109.72,31.73,320861
14.32,96.26,-7.46,7.98,111.08,31.77,320877
14.17,95.82,-7.53,8.09,112.76,31.88,320893
13.93,95.14,-7.63,7.96,114.60,31.97,320909
13.66,94.30,-7.70,7.61,116.59,32.03,320925
13.08,93.71,-7.84,7.57,118.16,32.21,320941
12.23,93.89,-8.31,7.85,119.01,32.72,320957
12.05,94.48,-8.86,7.96,119.75,33.24,320973
12.41,94.91,-9.10,8.35,120.56,33.47,320989
12.77,95.17,-9.09,9.08,121.30,33.53,321005
13.24,95.25,-9.05,9.71,122.05,33.59,321021
13.73,95.13,-9.06,10.19,122.90,33.70,321037
14.00,94.75,-9.14,10.49,123.76,33.87,321053
13.84,94.66,-9.37,10.63,124.36,34.15,321069
13.68,94.55,-9.74,10.49,125.11,34.57,321085
13.48,94.20,-10.27,10.40,126.10,35.16,321101
13.20,93.54,-10.96,10.34,127.34,35.89,321117
12.98,92.66,-11.69,10.23,128.83,36.65,321133
12.89,91.32,-12.33,10.08,130.74,37.29,321149
12.74,89.70,-12.75,10.04,132.85,37.70,321165
12.51,87.99,-12.82,9.98,134.93,37.74,321181
12.28,86.28,-12.50,9.71,136.88,37.35,321197
11.89,84.57,-11.78,9.35,138.79,36.59,321213
11.14,82.92,-10.93,9.02,140.64,35.73,321229
10.30,81.35,-10.20,8.69,142.48,35.01,321245
9.39,79.91,-9.76,8.69,144.27,34.63,321261
8.68,78.63,-9.76,9.06,146.05,34.74,321277
8.58,77.42,-10.17,9.68,147.83,35.29,321293
9.27,76.17,-10.70,10.51,149.68,35.95,321309
10.51,74.89,-11.02,11.66,151.36,36.42,321325
12.00,73.42,-11.09,12.91,152.95,36.69,321341
13.47,71.43,-11.03,13.92,154.88,36.84,321357
14.69,68.38,-10.89,14.38,157.70,36.87,321373
15.27,64.31,-10.61,14.38,161.41,36.70,321389
14.97,60.21,-10.39,13.99,165.14,36.58,321405
14.16,56.34,-10.38,13.08,168.69,36.58,321421
13.10,52.51,-10.39,11.62,172.13,36.52,321437
11.78,48.95,-10.21,9.96,175.28,36.21,321453
10.37,45.84,-9.76,8.26,178.07,35.61,321469
8.98,42.81,-9.11,6.60,180.89,34.81,321485
7.52,40.44,-8.46,5.51,183.42,34.11,321501
6.20,38.45,-8.40,5.21,185.99,34.12,321517
5.53,36.05,-9.15,5.43,188.99,35.01,321533
5.60,32.77,-10.32,5.86,191.98,36.28,321549
5.87,29.73,-11.17,5.93,193.76,37.07,321565
5.85,28.00,-11.41,5.67,194.53,37.21,321581
5.82,25.96,-11.00,5.41,196.05,36.69,321597
5.79,23.47,-10.08,5.30,198.15,35.79,321613
5.47,21.70,-9.33,5.04,199.67,35.13,321629
5.17,20.35,-8.95,4.75,200.86,34.79,321645
4.91,19.05,-8.76,4.87,201.95,34.68,321661
4.67,18.38,-9.01,5.07,202.59,35.06,321677
4.71,18.08,-9.63,5.25,202.63,35.77,321693
4.93,17.89,-10.40,5.25,202.41,36.60,321709
5.20,17.42,-11.10,5.06,202.21,37.27,321725
5.24,16.88,-11.50,4.48,202.03,37.61,321741
4.97,16.24,-11.64,3.63,202.16,37.67,321757
4.35,15.21,-11.64,2.86,202.82,37.60,321773
3.64,14.18,-11.69,2.34,203.54,37.64,321789
3.03,13.62,-11.93,2.06,203.82,37.88,321805
2.55,13.33,-12.39,1.91,203.82,38.35,321821
2.15,13.03,-12.99,1.81,203.75,38.96,321837
1.67,12.63,-13.69,1.73,203.77,39.66,321853
1.18,12.15,-14.48,1.49,203.78,40.42,321869
0.78,11.46,-15.18,1.03,203.91,41.04,321885
0.43,10.56,-15.61,0.84,204.28,41.42,321901
0.10,9.98,-16.00,1.13,204.46,41.85,321917
-0.03,9.82,-16.48,1.63,204.08,42.36,321933
0.41,10.07,-16.85,1.99,203.17,42.75,321949
1.01,10.55,-16.99,2.44,202.05,42.91,321965
1.56,11.04,-16.91,2.84,201.03,42.87,321981
1.91,11.17,-16.71,3.12,200.50,42.70,321997
2.12,10.87,-16.41,3.36,200.35,42.43,322013
2.30,10.65,-16.10,3.65,200.19,42.17,322029
2.68,10.61,-15.82,4.09,199.83,41.97,322045
3.40,10.78,-15.54,4.69,199.14,41.78,322061
4.40,11.44,-15.20,5.42,197.90,41.56,322077
5.56,12.48,-14.78,6.27,196.37,41.25,322093
6.68,13.43,-14.23,7.23,195.01,40.83,322109
7.71,13.98,-13.63,8.21,194.27,40.40,322125
8.76,14.11,-13.26,9.06,193.99,40.23,322141
9.79,14.35,-13.18,9.80,193.38,40.32,322157
11.05,15.12,-13.16,10.54,192.15,40.46,322173
12.43,15.71,-13.00,11.26,191.09,40.45,322189
13.74,15.65,-12.61,11.88,190.76,40.22,322205
15.04,15.32,-12.17,12.66,190.89,40.00,322221
16.73,14.95,-11.88,13.54,191.06,39.97,322237
19.12,15.04,-11.72,14.54,190.60,40.10,322253
21.91,15.83,-11.55,15.69,189.36,40.23,322269
24.84,16.84,-11.23,16.95,187.93,40.22,322285
27.85,17.67,-10.72,18.19,186.74,40.05,322301
