pitch,roll,yaw,t_ms
-3.08,-0.69,-348.14,467295
-3.08,-0.69,-348.15,467308
-3.07,-0.69,-348.16,467321
-3.07,-0.68,-348.17,467334
-3.07,-0.68,-348.18,467347
-3.08,-0.67,-348.19,467360
-3.09,-0.68,-348.20,467373
-3.10,-0.69,-348.22,467386
-3.09,-0.69,-348.23,467399
-3.07,-0.69,-348.24,467412
-3.06,-0.68,-348.25,467425
-3.05,-0.67,-348.26,467438
-3.07,-0.64,-348.27,467451
-3.09,-0.63,-348.28,467464
-3.12,-0.65,-348.29,467477
-3.13,-0.68,-348.30,467490
-3.12,-0.68,-348.31,467503
-3.11,-0.66,-348.32,467516
-3.09,-0.65,-348.33,467529
-3.09,-0.64,-348.34,467542
-3.08,-0.65,-348.35,467555
-3.09,-0.66,-348.36,467568
-3.09,-0.68,-348.37,467581
-3.09,-0.67,-348.38,467594
-3.09,-0.67,-348.39,467607
-3.08,-0.67,-348.41,467620
-3.09,-0.67,-348.42,467633
-3.09,-0.66,-348.43,467646
-3.08,-0.67,-348.44,467659
-3.07,-0.67,-348.45,467672
-3.07,-0.67,-348.46,467685
-3.07,-0.66,-348.47,467698
-3.08,-0.66,-348.48,467711
-3.09,-0.65,-348.49,467724
-3.09,-0.66,-348.50,467737
-3.09,-0.66,-348.51,467750
-3.07,-0.66,-348.52,467763
-3.06,-0.66,-348.53,467776
-3.06,-0.66,-348.54,467789
-3.07,-0.66,-348.55,467802
-3.08,-0.67,-348.57,467815
-3.08,-0.67,-348.58,467828
-3.09,-0.67,-348.59,467841
-3.08,-0.67,-348.60,467854
-3.08,-0.67,-348.61,467867
-3.07,-0.67,-348.62,467880
-3.06,-0.66,-348.63,467893
-3.07,-0.66,-348.64,467906
-3.07,-0.66,-348.65,467919
-3.07,-0.66,-348.66,467932
-3.07,-0.66,-348.67,467945
-3.07,-0.67,-348.68,467958
-3.07,-0.67,-348.70,467971
-3.07,-0.67,-348.71,467984
-3.06,-0.67,-348.72,467997
-3.06,-0.67,-348.73,468010
-3.07,-0.66,-348.74,468023
-3.07,-0.66,-348.75,468036
-3.07,-0.67,-348.76,468049
-3.07,-0.67,-348.77,468062
-3.08,-0.68,-348.78,468075
-3.08,-0.67,-348.79,468088
-3.07,-0.67,-348.80,468101
-3.07,-0.67,-348.81,468114
-3.07,-0.68,-348.82,468127
-3.08,-0.68,-348.83,468140
-3.08,-0.68,-348.84,468153
-3.09,-0.69,-348.85,468166
-3.09,-0.69,-348.86,468179
-3.08,-0.68,-348.88,468192
-3.08,-0.68,-348.89,468205
-3.08,-0.69,-348.90,468218
-3.08,-0.70,-348.91,468231
-3.08,-0.71,-348.92,468244
-3.08,-0.71,-348.93,468257
-3.08,-0.70,-348.94,468270
-3.08,-0.70,-348.95,468283
-3.08,-0.70,-348.96,468296
-3.08,-0.70,-348.97,468309
-3.09,-0.70,-348.98,468322
-3.09,-0.70,-348.99,468335
-3.08,-0.71,-349.00,468348
-3.08,-0.71,-349.01,468361
-3.08,-0.70,-349.02,468374
-3.08,-0.70,-349.03,468387
-3.07,-0.70,-349.04,468400
-3.07,-0.69,-349.05,468413
-3.07,-0.69,-349.06,468426
-3.07,-0.70,-349.08,468439
-3.07,-0.70,-349.08,468452
-3.08,-0.70,-349.10,468465
-3.09,-0.70,-349.11,468478
-3.09,-0.70,-349.12,468491
-3.08,-0.69,-349.13,468504
-3.08,-0.69,-349.14,468517
-3.07,-0.70,-349.15,468530
-3.07,-0.70,-349.16,468543
-3.07,-0.70,-349.17,468556
-3.07,-0.70,-349.18,468569
-3.08,-0.69,-349.19,468582
